,ContextName,DisplayName,Id,Confirmed,RaceNr,UciRiderId,UciCode,FamilyName,GivenName,CategoryCode,PrintName,ScoreboardName,Nation,UciTeamId,UciTeamCode,UciTeamName,WorldCupRank,UciRank,UciPoints,SecondaryRank,StartOrder,StartTime,Outfit,BirthDate,Protected,IntEliteNr,Rso,Injury,Substitute,RotationOrder,timing_id,Status,Speed,Sector1_RaceTime,Sector1_TimeGap,Sector1_Position,Sector2_RaceTime,Sector2_TimeGap,Sector2_Position,Sector3_RaceTime,Sector3_TimeGap,Sector3_Position,Sector4_RaceTime,Sector4_TimeGap,Sector4_Position,Sector5_RaceTime,Sector5_TimeGap,Sector5_Position,season,venue,round,discipline,GroupIdx
2414,20250703_mtb,Qualification 1,1196861356514878,False,121,10051902761,CAN20010716,CRUZ,Lucas,ME,CRUZ Lucas,CRUZ Lucas,CAN,NRD,NRD,NORCO RACE DIVISION,0,0,0.0,0,113,50160000,,2001-07-16T00:00:00,0,False,0,0,0,0,1121,Finished,55.51272166538165,42335.0,1752.0,64.0,107945.0,3601.0,47.0,157639.0,7340.0,59.0,195850.0,9716.0,55.0,224870.0,11154.0,52.0,2025,La Thuile,5,dh,
2415,20250703_mtb,Qualification 1,1196861356515029,False,122,10084357345,PER20040408,VELLUTINO MALAGA,Lucio,ME,VELLUTINO MALAGA Lucio *,VELLUTINO MALAGA Lucio,PER,,,,0,0,0.0,0,114,50190000,N,2004-04-08T00:00:00,0,False,0,0,0,0,1122,Finished,55.37041784157908,45174.0,4591.0,97.0,116811.0,12467.0,90.0,167811.0,17512.0,88.0,210414.0,24280.0,84.0,241951.0,28235.0,83.0,2025,La Thuile,5,dh,
2416,20250703_mtb,Qualification 1,1196861356515044,False,123,10123130568,DEN20060604,LIND,Sixten,ME,LIND Sixten *,LIND Sixten,DEN,,,,0,0,0.0,0,115,50220000,N,2006-06-04T00:00:00,0,False,0,0,0,0,1123,DNS,0.0,,,,,,,,,,,,,,,,2025,La Thuile,5,dh,
2417,20250703_mtb,Qualification 2,91113,False,113,10058293445,CHI19990719,GUARELLO ALONSO,Jorge,ME,GUARELLO ALONSO Jorge,GUARELLO ALONSO Jorge,CHI,,,,0,768,0.0,0,1,57000000,N,1999-07-19T00:00:00,0,False,0,0,0,0,1113,Finished,54.836252856054834,45105.0,5101.0,77.0,118209.0,15489.0,71.0,169820.0,20006.0,67.0,214197.0,26878.0,65.0,246534.0,30825.0,65.0,2025,La Thuile,5,dh,
2418,20250703_mtb,Qualification 2,91049,False,49,10022172766,NZL20031120,MACDERMID,James,ME,MACDERMID James *,MACDERMID James,NZL,TAR,TAR,THE ALLIANCE,0,66,0.0,0,2,57030000,,2003-11-20T00:00:00,0,False,0,0,0,0,1049,Finished,3.727737125500483,43436.0,3432.0,68.0,180528.0,77808.0,76.0,353776.0,203962.0,77.0,454581.0,267262.0,74.0,509329.0,293620.0,74.0,2025,La Thuile,5,dh,
2419,20250703_mtb,Qualification 2,91096,False,96,10083250737,CAN20060101,GRIFFITH,Ryan,ME,GRIFFITH Ryan *,GRIFFITH Ryan,CAN,PFR,PFR,PIVOT FACTORY RACING,0,331,0.0,0,3,57060000,,2006-01-01T00:00:00,0,False,0,0,0,0,1096,DNS,0.0,,,,,,,,,,,,,,,,2025,La Thuile,5,dh,
2420,20250703_mtb,Qualification 2,91048,False,48,10010038167,USA19920430,NORTON,Dakotah,ME,NORTON Dakotah,NORTON Dakotah,USA,MFR,MFR,MONDRAKER FACTORY RACING DH,0,63,0.0,0,4,57090000,,1992-04-30T00:00:00,0,False,0,0,0,0,1048,Finished,56.872037914691944,41725.0,1721.0,29.0,106795.0,4075.0,22.0,155076.0,5262.0,27.0,192354.0,5035.0,19.0,220486.0,4777.0,18.0,2025,La Thuile,5,dh,
2421,20250703_mtb,Qualification 2,91030,False,30,10008848505,FRA19961115,ESTAQUE,Thomas,ME,ESTAQUE Thomas,ESTAQUE Thomas,FRA,GMS,GMS,GOODMAN SANTACRUZ,0,26,0.0,0,5,57120000,,1996-11-15T00:00:00,0,False,0,0,0,0,1030,DNF,0.0,41237.0,1233.0,13.0,,,,,,,,,,,,,2025,La Thuile,5,dh,
2422,20250703_mtb,Qualification 2,91111,False,111,10118395958,USA20060210,PARKER,Drake,ME,PARKER Drake *,PARKER Drake,USA,,,,0,587,0.0,0,6,57150000,N,2006-02-10T00:00:00,0,False,0,0,0,0,1111,Finished,54.54545454545455,44539.0,4535.0,74.0,111313.0,8593.0,51.0,162699.0,12885.0,58.0,201778.0,14459.0,50.0,232006.0,16297.0,52.0,2025,La Thuile,5,dh,
2423,20250703_mtb,Qualification 2,91035,False,35,10114106942,AUS20040327,CONNELLY,Jackson,ME,CONNELLY Jackson *,CONNELLY Jackson,AUS,TAR,TAR,THE ALLIANCE,0,36,0.0,0,7,57180000,,2004-03-27T00:00:00,0,False,0,0,0,0,1035,DNF,53.74471261507838,42112.0,2108.0,41.0,,,,,,,,,,,,,2025,La Thuile,5,dh,
2424,20250703_mtb,Qualification 2,91112,False,112,10122962739,NZL20050507,FERGUSON,Angus,ME,FERGUSON Angus *,FERGUSON Angus,NZL,,,,0,597,0.0,0,8,57210000,N,2005-05-07T00:00:00,0,False,0,0,0,0,1112,DNF,53.46534653465346,49217.0,9213.0,81.0,118041.0,15321.0,70.0,168429.0,18615.0,65.0,,,,,,,2025,La Thuile,5,dh,
2425,20250703_mtb,Qualification 2,91110,False,110,10005996604,CZE19890723,HROMÁDKA,Matyáš,ME,HROMÁDKA Matyáš,HROMÁDKA Matyáš,CZE,,,,0,586,0.0,0,9,57240000,N,1989-07-23T00:00:00,0,False,0,0,0,0,1110,Finished,52.69577945840449,42927.0,2923.0,58.0,114239.0,11519.0,66.0,166240.0,16426.0,64.0,209031.0,21712.0,62.0,239241.0,23532.0,62.0,2025,La Thuile,5,dh,
2426,20250703_mtb,Qualification 2,91091,False,91,10126068860,GBR20060111,GRIFFITHS,Oscar,ME,GRIFFITHS Oscar *,GRIFFITHS Oscar,GBR,IFR,IFR,AXESS INTENSE FACTORY RACING,0,286,0.0,0,10,57270000,,2006-01-11T00:00:00,0,False,0,0,0,0,1091,Finished,54.38066465256797,43046.0,3042.0,61.0,113943.0,11223.0,64.0,164633.0,14819.0,62.0,204681.0,17362.0,57.0,234651.0,18942.0,58.0,2025,La Thuile,5,dh,
2427,20250703_mtb,Qualification 2,91077,False,77,10049212427,AUS20040916,MEIER-SMITH,Remy,ME,MEIER-SMITH Remy *,MEIER-SMITH Remy,AUS,PFR,PFR,PIVOT FACTORY RACING,0,175,0.0,0,11,57300000,,2004-09-16T00:00:00,0,False,0,0,0,0,1077,Finished,57.815845824411134,41542.0,1538.0,23.0,107214.0,4494.0,25.0,154200.0,4386.0,21.0,191330.0,4011.0,14.0,218997.0,3288.0,11.0,2025,La Thuile,5,dh,
2428,20250703_mtb,Qualification 2,91086,False,86,10082534654,LTU19940813,TURBA,Albertas,ME,TURBA Albertas,TURBA Albertas,LTU,,,,0,254,0.0,0,12,57330000,N,1994-08-13T00:00:00,0,False,0,0,0,0,1086,Finished,53.28071040947213,45592.0,5588.0,78.0,124489.0,21769.0,72.0,182203.0,32389.0,69.0,232519.0,45200.0,67.0,269321.0,53612.0,67.0,2025,La Thuile,5,dh,
2429,20250703_mtb,Qualification 2,91120,False,120,10007879616,ROU19870713,NEAMT,Ionut Victor,ME,NEAMT Ionut Victor,NEAMT Ionut Victor,ROU,,,,0,0,0.0,0,13,57360000,N,1987-07-13T00:00:00,0,False,0,0,0,0,1120,Finished,51.25771238728049,48038.0,8034.0,80.0,133751.0,31031.0,73.0,192522.0,42708.0,71.0,245478.0,58159.0,69.0,282612.0,66903.0,69.0,2025,La Thuile,5,dh,
2430,20250703_mtb,Qualification 2,91050,False,50,10010119811,NOR19981219,SMESTAD,Simen,ME,SMESTAD Simen,SMESTAD Simen,NOR,,,,0,67,0.0,0,14,57390000,NCh,1998-12-19T00:00:00,0,False,0,0,0,0,1050,Finished,55.003819709702064,43302.0,3298.0,66.0,113081.0,10361.0,61.0,162685.0,12871.0,57.0,202800.0,15481.0,54.0,232498.0,16789.0,54.0,2025,La Thuile,5,dh,
2431,20250703_mtb,Qualification 2,91071,False,71,10035154804,AUT20011229,SCHNÖLLER,Kilian,ME,SCHNÖLLER Kilian,SCHNÖLLER Kilian,AUT,,,,0,139,0.0,0,15,57420000,N,2001-12-29T00:00:00,0,False,0,0,0,0,1071,DNF,0.0,44132.0,4128.0,73.0,,,,,,,,,,,,,2025,La Thuile,5,dh,
2432,20250703_mtb,Qualification 2,91109,False,109,10023176920,NED20061126,BRANDS,Fynn,ME,BRANDS Fynn *,BRANDS Fynn,NED,,,,0,556,0.0,0,16,57450000,N,2006-11-26T00:00:00,0,False,0,0,0,0,1109,Finished,55.95854922279793,42436.0,2432.0,50.0,111961.0,9241.0,54.0,161632.0,11818.0,51.0,201495.0,14176.0,49.0,231891.0,16182.0,50.0,2025,La Thuile,5,dh,
2433,20250703_mtb,Qualification 2,91116,False,116,10036222511,GER20050812,SCHULTE,Jesse,ME,SCHULTE Jesse *,SCHULTE Jesse,GER,,,,0,828,0.0,0,17,57480000,N,2005-08-12T00:00:00,0,False,0,0,0,0,1116,Finished,51.11216280170374,45660.0,5656.0,79.0,117808.0,15088.0,69.0,170513.0,20699.0,68.0,214476.0,27157.0,66.0,245597.0,29888.0,64.0,2025,La Thuile,5,dh,
2434,20250703_mtb,Qualification 2,91075,False,75,10056280491,PER20040606,NEGRI FERREYROS,Mateo,ME,NEGRI FERREYROS Mateo *,NEGRI FERREYROS Mateo,PER,,,,0,153,0.0,0,18,57510000,NCh,2004-06-06T00:00:00,0,False,0,0,0,0,1075,Finished,52.249637155297535,44919.0,4915.0,76.0,117175.0,14455.0,68.0,169442.0,19628.0,66.0,212842.0,25523.0,64.0,244246.0,28537.0,63.0,2025,La Thuile,5,dh,
2435,20250703_mtb,Qualification 2,91063,False,63,10117081004,USA20050106,MEDCALF,Evan,ME,MEDCALF Evan *,MEDCALF Evan,USA,,,,0,103,0.0,0,19,57540000,N,2005-01-06T00:00:00,0,False,0,0,0,0,1063,Finished,55.541270249421444,42337.0,2333.0,43.0,107407.0,4687.0,29.0,156132.0,6318.0,36.0,193993.0,6674.0,29.0,223394.0,7685.0,29.0,2025,La Thuile,5,dh,
2436,20250703_mtb,Qualification 2,91083,False,83,10091680946,BRA19990521,NEITZKE,Matheus Braian,ME,NEITZKE Matheus Braian,NEITZKE Matheus Braian,BRA,,,,0,220,0.0,0,20,57570000,N,1999-05-21T00:00:00,0,False,0,0,0,0,1083,DNS,0.0,,,,,,,,,,,,,,,,2025,La Thuile,5,dh,
2437,20250703_mtb,Qualification 2,91122,False,122,10084357345,PER20040408,VELLUTINO MALAGA,Lucio,ME,VELLUTINO MALAGA Lucio *,VELLUTINO MALAGA Lucio,PER,,,,0,0,0.0,0,21,57600000,N,2004-04-08T00:00:00,0,False,0,0,0,0,1122,Finished,55.48420241459029,44791.0,4787.0,75.0,113614.0,10894.0,62.0,163201.0,13387.0,59.0,205108.0,17789.0,58.0,235695.0,19986.0,60.0,2025,La Thuile,5,dh,
2438,20250703_mtb,Qualification 2,91101,False,101,10107412225,BEL20030528,VANREUSEL,Kelian,ME,VANREUSEL Kelian *,VANREUSEL Kelian,BEL,,,,0,375,0.0,0,22,57630000,N,2003-05-28T00:00:00,0,False,0,0,0,0,1101,Finished,53.83848454636092,42431.0,2427.0,49.0,113640.0,10920.0,63.0,163837.0,14023.0,60.0,205243.0,17924.0,60.0,234604.0,18895.0,56.0,2025,La Thuile,5,dh,
2439,20250703_mtb,Qualification 2,91090,False,90,10003777425,GER19880913,IRMISCH,Erik,ME,IRMISCH Erik,IRMISCH Erik,GER,YTR,YTR,YT RACING DEVELOPMENT,0,274,0.0,0,23,57660000,,1988-09-13T00:00:00,0,False,0,0,0,0,1090,Finished,54.32595573440644,43185.0,3181.0,64.0,112110.0,9390.0,57.0,162627.0,12813.0,56.0,203858.0,16539.0,55.0,234615.0,18906.0,57.0,2025,La Thuile,5,dh,
2440,20250703_mtb,Qualification 2,91062,False,62,10051084830,GER20010802,LEHMANN,Hannes,ME,LEHMANN Hannes,LEHMANN Hannes,GER,YTR,YTR,YT RACING DEVELOPMENT,0,102,0.0,0,24,57690000,,2001-08-02T00:00:00,0,False,0,0,0,0,1062,Finished,53.6779324055666,42044.0,2040.0,39.0,110372.0,7652.0,48.0,160881.0,11067.0,49.0,201918.0,14599.0,51.0,231360.0,15651.0,49.0,2025,La Thuile,5,dh,
2441,20250703_mtb,Qualification 2,91059,False,59,10008123732,GER19941002,STEINER,Julian,ME,STEINER Julian,STEINER Julian,GER,,,,0,83,0.0,0,25,57720000,N,1994-10-02T00:00:00,0,False,0,0,0,0,1059,Finished,54.68354430379747,42353.0,2349.0,45.0,111446.0,8726.0,52.0,162300.0,12486.0,54.0,204230.0,16911.0,56.0,235454.0,19745.0,59.0,2025,La Thuile,5,dh,
2442,20250703_mtb,Qualification 2,91098,False,98,10062031177,FIN20050815,KAUPPINEN,Samu,ME,KAUPPINEN Samu *,KAUPPINEN Samu,FIN,,,,0,362,0.0,0,26,57750000,N,2005-08-15T00:00:00,0,False,0,0,0,0,1098,Finished,50.561797752808985,43558.0,3554.0,69.0,205808.0,103088.0,77.0,254976.0,105162.0,76.0,295547.0,108228.0,72.0,326345.0,110636.0,72.0,2025,La Thuile,5,dh,
2443,20250703_mtb,Qualification 2,91067,False,67,10010012303,SUI19980118,LEHMANN,Janis,ME,LEHMANN Janis,LEHMANN Janis,SUI,,,,0,112,0.0,0,27,57780000,NCh,1998-01-18T00:00:00,0,False,0,0,0,0,1067,Finished,54.32595573440644,43740.0,3736.0,70.0,111025.0,8305.0,50.0,160444.0,10630.0,48.0,200470.0,13151.0,48.0,229997.0,14288.0,48.0,2025,La Thuile,5,dh,
2444,20250703_mtb,Qualification 2,91087,False,87,10062464647,NOR20060302,VERSTAD STUBERGH,Elias,ME,VERSTAD STUBERGH Elias *,VERSTAD STUBERGH Elias,NOR,,,,0,258,0.0,0,28,57810000,N,2006-03-02T00:00:00,0,False,0,0,0,0,1087,Finished,53.43889163780307,43904.0,3900.0,71.0,112094.0,9374.0,56.0,161871.0,12057.0,52.0,202116.0,14797.0,52.0,231894.0,16185.0,51.0,2025,La Thuile,5,dh,
2445,20250703_mtb,Qualification 2,91115,False,115,10045883509,FIN20061231,MAUKONEN,Eliel,ME,MAUKONEN Eliel *,MAUKONEN Eliel,FIN,,,,0,801,0.0,0,29,57840000,N,2006-12-31T00:00:00,0,False,0,0,0,0,1115,Finished,54.58680818802123,42877.0,2873.0,55.0,112639.0,9919.0,58.0,225601.0,75787.0,75.0,271251.0,83932.0,70.0,304166.0,88457.0,70.0,2025,La Thuile,5,dh,
2446,20250703_mtb,Qualification 2,91074,False,74,10113898087,AUS20050912,STANTON,Jed,ME,STANTON Jed *,STANTON Jed,AUS,,,,0,146,0.0,0,30,57870000,N,2005-09-12T00:00:00,0,False,0,0,0,0,1074,Finished,53.2675709001233,43067.0,3063.0,62.0,147464.0,44744.0,75.0,199516.0,49702.0,72.0,242355.0,55036.0,68.0,275513.0,59804.0,68.0,2025,La Thuile,5,dh,
2447,20250703_mtb,Qualification 2,91118,False,118,10119752342,AUT20030510,HANDL,Christoph,ME,HANDL Christoph *,HANDL Christoph,AUT,,,,0,0,0.0,0,31,57900000,N,2003-05-10T00:00:00,0,False,0,0,0,0,1118,Finished,55.017829852266935,43335.0,3331.0,67.0,110759.0,8039.0,49.0,159504.0,9690.0,46.0,198603.0,11284.0,45.0,228770.0,13061.0,46.0,2025,La Thuile,5,dh,
2448,20250703_mtb,Qualification 2,91105,False,105,10077181971,SUI20030504,BAECHLER,Nicolas,ME,BAECHLER Nicolas *,BAECHLER Nicolas,SUI,,,,0,465,0.0,0,32,57930000,N,2003-05-04T00:00:00,0,False,0,0,0,0,1105,Finished,57.112638815441564,43098.0,3094.0,63.0,112079.0,9359.0,55.0,161240.0,11426.0,50.0,202186.0,14867.0,53.0,232454.0,16745.0,53.0,2025,La Thuile,5,dh,
2449,20250703_mtb,Qualification 2,91114,False,114,10011103753,SUI19990415,MICHELLOD,Loris,ME,MICHELLOD Loris,MICHELLOD Loris,SUI,,,,0,798,0.0,0,33,57960000,N,1999-04-15T00:00:00,0,False,0,0,0,0,1114,DNF,52.95415543025251,43287.0,3283.0,65.0,113001.0,10281.0,60.0,164353.0,14539.0,61.0,,,,,,,2025,La Thuile,5,dh,
2450,20250703_mtb,Qualification 2,91014,False,14,10011102844,FRA19990511,PIERRON,Antoine,ME,PIERRON Antoine,PIERRON Antoine,FRA,CLO,CLO,COMMENCAL SCHWALBE BY LES ORRES,11,20,0.0,0,34,57990000,,1999-05-11T00:00:00,0,False,0,0,0,0,1014,Finished,55.5984555984556,41578.0,1574.0,25.0,105779.0,3059.0,17.0,152744.0,2930.0,9.0,205709.0,18390.0,61.0,234569.0,18860.0,55.0,2025,La Thuile,5,dh,
2451,20250703_mtb,Qualification 2,91107,False,107,10004406107,NZL19870418,MASTERS,Wyn,ME,MASTERS Wyn,MASTERS Wyn,NZL,,,,0,509,0.0,0,35,58020000,N,1987-04-18T00:00:00,0,False,0,0,0,0,1107,Finished,55.81395348837209,42938.0,2934.0,59.0,109917.0,7197.0,46.0,158712.0,8898.0,44.0,198061.0,10742.0,44.0,227753.0,12044.0,43.0,2025,La Thuile,5,dh,
2452,20250703_mtb,Qualification 2,91069,False,69,10034811159,SUI20010420,BAECHLER,Yannick,ME,BAECHLER Yannick,BAECHLER Yannick,SUI,,,,0,119,0.0,0,36,58050000,N,2001-04-20T00:00:00,0,False,0,0,0,0,1069,Finished,56.455828541557764,41921.0,1917.0,35.0,107680.0,4960.0,35.0,156575.0,6761.0,38.0,196489.0,9170.0,38.0,225929.0,10220.0,37.0,2025,La Thuile,5,dh,
2453,20250703_mtb,Qualification 2,91064,False,64,10056657377,FRA20021125,GARCIN,Johan,ME,GARCIN Johan,GARCIN Johan,FRA,,,,0,109,0.0,0,37,58080000,N,2002-11-25T00:00:00,0,False,0,0,0,0,1064,Finished,55.32786885245902,42347.0,2343.0,44.0,108916.0,6196.0,41.0,157485.0,7671.0,40.0,197138.0,9819.0,39.0,226749.0,11040.0,41.0,2025,La Thuile,5,dh,
2454,20250703_mtb,Qualification 2,91089,False,89,10107264196,AUT20050202,WEINHANDL,Sebastian,ME,WEINHANDL Sebastian *,WEINHANDL Sebastian,AUT,,,,0,273,0.0,0,38,58110000,N,2005-02-02T00:00:00,0,False,0,0,0,0,1089,Finished,53.851907255048616,43950.0,3946.0,72.0,112746.0,10026.0,59.0,162051.0,12237.0,53.0,199572.0,12253.0,46.0,228279.0,12570.0,44.0,2025,La Thuile,5,dh,
2455,20250703_mtb,Qualification 2,91046,False,46,10087908151,USA20020613,DOOLEY,Austin,ME,DOOLEY Austin,DOOLEY Austin,USA,CLO,CLO,COMMENCAL SCHWALBE BY LES ORRES,0,59,0.0,0,39,58140000,,2002-06-13T00:00:00,0,False,0,0,0,0,1046,Finished,54.72510767671649,42417.0,2413.0,47.0,110072.0,7352.0,47.0,159983.0,10169.0,47.0,205221.0,17902.0,59.0,235875.0,20166.0,61.0,2025,La Thuile,5,dh,
2456,20250703_mtb,Qualification 2,91103,False,103,10008728667,GBR19961209,VERNON,Taylor,ME,VERNON Taylor,VERNON Taylor,GBR,,,,0,383,0.0,0,40,58170000,N,1996-12-09T00:00:00,0,False,0,0,0,0,1103,Finished,54.12177399148083,42421.0,2417.0,48.0,109361.0,6641.0,45.0,158260.0,8446.0,43.0,197973.0,10654.0,43.0,227584.0,11875.0,42.0,2025,La Thuile,5,dh,
2457,20250703_mtb,Qualification 2,91053,False,53,10008586504,FRA19930808,PIERRON,Baptiste,ME,PIERRON Baptiste,PIERRON Baptiste,FRA,,,,0,73,0.0,0,41,58200000,N,1993-08-08T00:00:00,0,False,0,0,0,0,1053,Finished,53.66459627329193,42299.0,2295.0,42.0,107420.0,4700.0,30.0,155503.0,5689.0,31.0,194103.0,6784.0,30.0,223035.0,7326.0,28.0,2025,La Thuile,5,dh,
2458,20250703_mtb,Qualification 2,91054,False,54,10084574987,CAN19990403,WOOLLEY,Kasper,ME,WOOLLEY Kasper,WOOLLEY Kasper,CAN,YTM,YTM,YT MOB,0,74,0.0,0,42,58230000,,1999-04-03T00:00:00,0,False,0,0,0,0,1054,Finished,53.478583807873235,42454.0,2450.0,51.0,108803.0,6083.0,40.0,157666.0,7852.0,42.0,197916.0,10597.0,42.0,228746.0,13037.0,45.0,2025,La Thuile,5,dh,
2459,20250703_mtb,Qualification 2,91068,False,68,10104783323,RSA20031126,KIRK,Rory,ME,KIRK Rory *,KIRK Rory,RSA,,,,0,115,0.0,0,43,58260000,NCh,2003-11-26T00:00:00,0,False,0,0,0,0,1068,Finished,55.713180294041784,42581.0,2577.0,53.0,107596.0,4876.0,34.0,155533.0,5719.0,32.0,192878.0,5559.0,22.0,222046.0,6337.0,24.0,2025,La Thuile,5,dh,
2460,20250703_mtb,Qualification 2,91092,False,92,10064077170,NZL20041227,MEEK,Toby,ME,MEEK Toby *,MEEK Toby,NZL,,,,0,317,0.0,0,44,58290000,N,2004-12-27T00:00:00,0,False,0,0,0,0,1092,Finished,55.541270249421444,42547.0,2543.0,52.0,108085.0,5365.0,39.0,156111.0,6297.0,35.0,195330.0,8011.0,35.0,226559.0,10850.0,40.0,2025,La Thuile,5,dh,
2461,20250703_mtb,Qualification 2,91057,False,57,10009453642,IRL19970510,DICKSON,Jacob,ME,DICKSON Jacob,DICKSON Jacob,IRL,MSR,MSR,MS-RACING,43,80,0.0,0,45,58320000,,1997-05-10T00:00:00,0,False,0,0,0,0,1057,Finished,55.31370038412292,42709.0,2705.0,54.0,109338.0,6618.0,44.0,157525.0,7711.0,41.0,197147.0,9828.0,40.0,226374.0,10665.0,39.0,2025,La Thuile,5,dh,
2462,20250703_mtb,Qualification 2,91066,False,66,10009187092,AUT19960323,KOLB,Andreas,ME,KOLB Andreas,KOLB Andreas,AUT,YTM,YTM,YT MOB,16,4,0.0,0,46,58440000,CCh,1996-03-23T00:00:00,0,False,0,0,0,0,1066,Finished,57.76945707408398,40505.0,501.0,2.0,102870.0,150.0,2.0,187943.0,38129.0,70.0,438598.0,251279.0,73.0,473793.0,258084.0,73.0,2025,La Thuile,5,dh,
2463,20250703_mtb,Qualification 2,91018,False,18,10080400048,GER20051105,KIEFER,Henri,ME,KIEFER Henri *,KIEFER Henri,GER,CFT,CFT,CANYON CLLCTV FACTORY TEAM,15,30,0.0,0,47,58470000,NCh,2005-11-05T00:00:00,0,False,0,0,0,0,1018,Finished,56.737588652482266,41303.0,1299.0,17.0,104473.0,1753.0,4.0,150581.0,767.0,2.0,187882.0,563.0,2.0,216499.0,790.0,3.0,2025,La Thuile,5,dh,
2464,20250703_mtb,Qualification 2,91036,False,36,10007546378,USA19950101,RUDE JR,Richard,ME,RUDE JR Richard,RUDE JR Richard,USA,YET,YET,YETI / FOX FACTORY RACE TEAM,24,38,0.0,0,48,58590000,,1995-01-01T00:00:00,0,False,0,0,0,0,1036,Finished,18.77444589308996,41962.0,1958.0,37.0,142738.0,40018.0,74.0,220435.0,70621.0,73.0,286868.0,99549.0,71.0,321874.0,106165.0,71.0,2025,La Thuile,5,dh,
2465,20250703_mtb,Qualification 2,91020,False,20,10114296696,USA20030918,MAPLES,Dylan,ME,MAPLES Dylan *,MAPLES Dylan,USA,CMO,CMO,COMMENCAL/MUC-OFF BY RIDING ADDICTION,19,42,0.0,0,49,58620000,,2003-09-18T00:00:00,0,False,0,0,0,0,1020,Finished,55.94405594405595,41690.0,1686.0,28.0,107042.0,4322.0,24.0,153550.0,3736.0,18.0,190021.0,2702.0,6.0,216893.0,1184.0,4.0,2025,La Thuile,5,dh,
2466,20250703_mtb,Qualification 2,91081,False,81,10008831731,FRA19960910,LEVESQUE,Dylan,ME,LEVESQUE Dylan,LEVESQUE Dylan,FRA,SDH,SDH,SCOTT DOWNHILL FACTORY,0,214,0.0,0,50,58650000,,1996-09-10T00:00:00,0,False,0,0,0,0,1081,Finished,55.172413793103445,41531.0,1527.0,22.0,107361.0,4641.0,27.0,155401.0,5587.0,30.0,194106.0,6787.0,31.0,223858.0,8149.0,34.0,2025,La Thuile,5,dh,
2467,20250703_mtb,Qualification 2,91038,False,38,10008831529,ESP19950812,SUAREZ ALONSO,Angel,ME,SUAREZ ALONSO Angel,SUAREZ ALONSO Angel,ESP,FW5,FW5,FRAMEWORKS RACING / 5DEV,0,41,0.0,0,51,58680000,,1995-08-12T00:00:00,0,False,0,0,0,0,1038,Finished,57.53862546616942,40767.0,763.0,4.0,105898.0,3178.0,19.0,153166.0,3352.0,13.0,190863.0,3544.0,12.0,219178.0,3469.0,14.0,2025,La Thuile,5,dh,
2468,20250703_mtb,Qualification 2,91121,False,121,10051902761,CAN20010716,CRUZ,Lucas,ME,CRUZ Lucas,CRUZ Lucas,CAN,NRD,NRD,NORCO RACE DIVISION,0,0,0.0,0,52,58710000,,2001-07-16T00:00:00,0,False,0,0,0,0,1121,Finished,55.144243043145266,42043.0,2039.0,38.0,107778.0,5058.0,36.0,155818.0,6004.0,33.0,193951.0,6632.0,28.0,222207.0,6498.0,25.0,2025,La Thuile,5,dh,
2469,20250703_mtb,Qualification 2,91079,False,79,10083936205,GBR20050622,THURLOW,Luca,ME,THURLOW Luca *,THURLOW Luca,GBR,,,,0,206,0.0,0,53,58740000,N,2005-06-22T00:00:00,0,False,0,0,0,0,1079,Finished,54.989816700611,42918.0,2914.0,57.0,109221.0,6501.0,43.0,156169.0,6355.0,37.0,194647.0,7328.0,33.0,223778.0,8069.0,32.0,2025,La Thuile,5,dh,
2470,20250703_mtb,Qualification 2,91104,False,104,10117608541,ISR20060601,OSTFELD,Roee,ME,OSTFELD Roee *,OSTFELD Roee,ISR,,,,0,436,0.0,0,54,58770000,N,2006-06-01T00:00:00,0,False,0,0,0,0,1104,Finished,53.73134328358209,42887.0,2883.0,56.0,111711.0,8991.0,53.0,159364.0,9550.0,45.0,197275.0,9956.0,41.0,226080.0,10371.0,38.0,2025,La Thuile,5,dh,
2471,20250703_mtb,Qualification 2,91044,False,44,10122961426,NZL20061122,WAYMAN,Luke,ME,WAYMAN Luke *,WAYMAN Luke,NZL,ATH,ATH,CONTINENTAL ATHERTON,40,54,0.0,0,55,58800000,,2006-11-22T00:00:00,0,False,0,0,0,0,1044,Finished,57.46209098164405,40801.0,797.0,5.0,105288.0,2568.0,10.0,153036.0,3222.0,12.0,191160.0,3841.0,13.0,219116.0,3407.0,13.0,2025,La Thuile,5,dh,
2472,20250703_mtb,Qualification 2,91070,False,70,10043853983,AUS20010524,A'HERN,Kye,ME,A'HERN Kye,A'HERN Kye,AUS,KNU,KNU,KENDA NS BIKES UR TEAM,0,129,0.0,0,56,58830000,,2001-05-24T00:00:00,0,False,0,0,0,0,1070,Finished,55.82837942620832,41764.0,1760.0,30.0,107365.0,4645.0,28.0,155204.0,5390.0,28.0,193692.0,6373.0,26.0,222507.0,6798.0,27.0,2025,La Thuile,5,dh,
2473,20250703_mtb,Qualification 2,91047,False,47,10069990332,FRA20020607,GRISEL,Léo,ME,GRISEL Léo,GRISEL Léo,FRA,,,,0,62,0.0,0,57,58860000,N,2002-06-07T00:00:00,0,False,0,0,0,0,1047,Finished,54.91990846681922,42361.0,2357.0,46.0,107868.0,5148.0,38.0,155819.0,6005.0,34.0,194480.0,7161.0,32.0,224278.0,8569.0,35.0,2025,La Thuile,5,dh,
